kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
8559644,K00139.01,1,CANDIDATE,1.0,224.7789355,153.20587,7.67,1.33,-1.2,0.056891,0.000478,-0.000822,1.123,0.049,-0.046,5873,6.992086293433802,0.3106913530250701,-0.3037034304877859,242,8559644,224.779,0.0018,0.999375167613531,1.7416392907289557e-13,0.9999999999999999,0.0018,0.9981999999999999
8559644,K00139.02,2,CANDIDATE,1.0,3.341799486,35.878597,1.67,0.29,-0.26,0.01238,0.00202,-0.000237,1.123,0.049,-0.046,5873,1.521541690473194,0.2569879991596293,-0.06879566222459887,243,8559644,3.342,1.0,0.9993743937999617,0.0001524118905771388,0.9999999045759438,1.0,0.0
3245969,K01101.01,1,CANDIDATE,1.0,11.39102358,20.377878,1.67,0.21,-0.12,0.020993,0.009004,-0.002369,0.7859999999999999,0.063,-0.057,4983,1.8058451514283913,0.7879443570182557,-0.24223576461967788,1654,3245969,11.391,0.016,0.9987086910653907,0.006139209280727655,0.9999920131007208,0.016,0.9839921408911093
3231341,K01102.01,1,CANDIDATE,1.0,12.33343853,26.762255,4.12,0.61,-0.84,0.030411,5.720139,-0.005212,1.111,0.059000000000000004,-0.055,5896,3.6976705621853765,695.5111780247653,-0.6596345776718453,1655,3231341,12.333,0.99,0.9993353999659442,0.001501885679969941,0.9999989996805466,0.99,0.009999989996805476
3231341,K01102.02,2,CANDIDATE,1.0,8.14515981,24.346912,3.43,0.5,-0.7,0.025296000000000003,0.001749,-0.005273,1.111,0.059000000000000004,-0.055,5896,3.075738204631261,0.2681490329560386,-0.6589760805278432,1656,3231341,8.145,0.016,0.9992558511648381,0.0023152368909140964,0.9999982718350187,0.016,0.9839982994856583
3231341,K01102.03,3,CANDIDATE,1.0,18.9985279,15.231214,43.17,6.37,-8.74,0.318792,73.13847,-6.931319,1.111,0.059000000000000004,-0.055,5896,38.761888588346345,8892.899764143122,-842.7805944541504,1657,3231341,18.999,1.0,0.9933751728204765,0.023472625508680865,0.9998396981628667,1.0,0.0
3231341,K01102.04,5,CANDIDATE,0.9990000000000001,4.24439049,12.186046,2.07,0.3,-0.42,0.015253,0.000215,-0.003249,1.111,0.059000000000000004,-0.055,5896,1.854610801519632,0.10190001375785071,-0.4055743379282682,1680,3231341,4.244,0.00057,0.9739260897724943,0.0313427571777022,0.9991337420488563,0.00057,0.9985642358158885
8547140,K01266.01,1,CANDIDATE,1.0,11.41926141,45.46556500000001,1.48,0.16,-0.23,0.027481,0.000611,-0.000493,0.69,0.02,-0.02,3823,2.07522446403851,0.0758093463719252,-0.07074023792345088,1852,8547140,11.419,0.0012,0.9993751570060704,2.1773335214735005e-05,0.9999999863862814,0.0012,0.9987999864026179
8813698,K01268.01,1,CANDIDATE,0.996,268.9410974,133.10529,13.57,2.3,-2.31,0.095141,0.000859,-0.0017329999999999995,1.18,0.059000000000000004,-0.055999999999999994,5803,12.286641166310094,0.624267480802944,-0.6245694006380629,1854,8813698,268.941,0.42,0.999375167613531,5.1432682928208376e-11,0.9999999999999678,0.42,0.5799999999999814
8564587,K01270.01,1,CANDIDATE,1.0,5.729317577000001,41.12044,2.41,0.38,-0.2,0.028094,0.003956,-0.001311,0.825,0.037000000000000005,-0.035,5320,2.536594125188774,0.3748643588408163,-0.15997478752703376,1856,8564587,5.729,0.0013,0.9993750922125921,4.986243260822483e-05,0.9999999688195389,0.0013,0.9986999688600735
8564587,K01270.02,2,CANDIDATE,1.0,11.60908533,21.786615,1.71,0.26,-0.15,0.019868,0.000851,-0.000294,0.825,0.037000000000000005,-0.035,5320,1.7938724310974072,0.11124940253180979,-0.08060033171357485,1857,8564587,11.609,0.01,0.9990173302802003,0.004503767941794767,0.9999955498880517,0.01,0.9899955943891712
3935914,K00809.01,1,CANDIDATE,1.0,1.5947453740000002,1015.921,11.3,3.09,-1.33,0.115879,0.000387,-0.000621,1.129,0.10300000000000001,-0.09300000000000001,5934,14.317992687940471,1.3071222751952234,-1.1819205300581839,849,3935914,1.595,0.00016,0.999375167613531,2.1326456369491277e-100,1.0,0.00016,0.99984
3940418,K00810.01,1,CANDIDATE,1.0,4.783002698,57.63823299999999,2.5,0.34,-0.19,0.028315,0.0008810000000000002,-0.000366,0.728,0.055999999999999994,-0.051,5170,2.2559600308331236,0.18719379886915197,-0.16070888428431854,850,3940418,4.783,0.037,0.9993751675608605,1.1797076669170309e-06,0.9999999992624187,0.037,0.9629999992897091
4049131,K00811.01,1,CANDIDATE,1.0,20.50588921,70.729904,3.41,0.28,-0.31,0.041039,0.000816,-0.0008869999999999998,0.728,0.055999999999999994,-0.051,4905,3.2697278370249174,0.2597842358417456,-0.23971459394107972,851,4049131,20.506,0.00012,0.9993751676133863,9.360368913061229e-08,0.9999999999414768,0.00012,0.9998799999414838
4139816,K00812.01,1,CANDIDATE,1.0,3.340218842,58.181076,2.03,0.13,-0.17,0.037683,0.003672,-0.000771,0.607,0.018000000000000002,-0.018000000000000002,3950,2.503327193194689,0.2549806402285598,-0.09018858672769287,885,4139816,3.34,0.00012,0.9993751675715559,1.0050844438223361e-06,0.9999999993715973,0.00012,0.9998799993716727
4139816,K00812.02,2,CANDIDATE,1.0,20.06036336,27.241827,1.96,0.13,-0.16,0.036455,0.005922,-0.001247,0.607,0.018000000000000002,-0.018000000000000002,3950,2.421749670353008,0.3999066379223517,-0.10963467893285307,886,4139816,20.06,1.3e-05,0.9993449891469363,0.0016519101610079137,0.9999989154801882,1.3e-05,0.9999859154942868
4139816,K00812.03,3,CANDIDATE,1.0,46.1842039,18.020908,1.83,0.12,-0.15,0.033974000000000004,0.001334,-0.000699,0.607,0.018000000000000002,-0.018000000000000002,3950,2.2569338444815,0.11105232059680363,-0.0814585631737925,887,4139816,46.184,0.00037,0.9979701529842979,0.025558237970632936,0.9999466516765211,0.00037,0.9995766714154007
4139816,K00812.04,4,CANDIDATE,0.9940000000000001,7.82502168,12.582854,1.2,0.08,-0.1,0.022312,0.003976,-0.001621,0.607,0.018000000000000002,-0.018000000000000002,3950,1.4822131023156302,0.2677626376175998,-0.11630982571168108,888,4139816,7.825,0.0017,0.9785397369665287,0.03149128722884535,0.9992869114625719,0.0017,0.9975881237130855
7373451,K00881.01,1,CANDIDATE,1.0,21.02250608,47.64468400000001,3.07,0.21,-0.14,0.037466,0.001051,-0.000476,0.753,0.047,-0.043,5067,3.087562521803423,0.21128499789310776,-0.18062595530413889,1241,7373451,21.023,7.1e-05,0.9993751638647795,1.716310476638511e-05,0.9999999892689828,7.1e-05,0.9999289892697447
7373451,K00881.02,2,CANDIDATE,1.0,226.8904775,32.135025,4.53,0.32,-0.2,0.055361,0.00493,-0.004942,0.753,0.047,-0.043,5067,4.562284438412409,0.49613905470582187,-0.4834699434654101,1242,7373451,226.89,0.0022,0.9993745491328502,0.11254918828463903,0.9999206287920245,0.0022,0.9977208034086821
7380537,K00883.01,1,CANDIDATE,0.997,2.6888992330000003,1777.0094,12.04,1.36,-0.79,0.172543,0.000204,-8.9e-05,0.753,0.061,-0.055,4820,14.219220098209789,1.1520116861986407,-1.0386143508965482,1277,7380537,2.689,0.0011,0.999375167613531,8.275783460402513e-175,1.0,0.0011,0.9989
9512687,K00942.01,1,CANDIDATE,1.0,11.51517167,44.959515,2.9,0.4,-0.19,0.033306,0.000724,-0.000942,0.688,0.054000000000000006,-0.049,5177,2.5078085089353133,0.2042433766668195,-0.19217668715077696,903,9512687,11.515,0.017,0.999375154368548,2.4462701770300193e-05,0.9999999847046565,0.017,0.9829999849646773
9513865,K00943.01,1,CANDIDATE,1.0,3.6014653360000004,42.125446,2.31,0.11,-0.18,0.024764,0.000907,-0.000389,0.856,0.05,-0.047,5053,2.319946745028945,0.15994708547833458,-0.1324906660629197,904,9513865,3.601,0.00016,0.9993751183078083,3.7599694968378856e-05,0.999999976489064,0.00016,0.9998399764928257
2164169,K01029.01,1,CANDIDATE,1.0,32.312286699999994,26.899374,4.84,0.79,-1.06,0.02967,0.00012,-0.005268,1.354,0.076,-0.071,5821,4.396627442423861,0.24742245591551243,-0.8139671487188642,1338,2164169,32.312,0.039,0.9993434996515607,0.0024611779157917165,0.9999983791852808,0.039,0.9609984423970548
5735762,K00148.01,2,CANDIDATE,1.0,4.77800306,83.910446,1.85,0.13,-0.14,0.019376,0.000441,-0.00016,0.846,0.036000000000000004,-0.034,5192,1.7939814351875158,0.08657325729149633,-0.07360472958332309,286,5735762,4.778,1.1e-06,0.9993751676135305,3.1817732127673008e-09,0.9999999999980107,1.1e-06,0.9999988999980107
5735762,K00148.02,1,CANDIDATE,1.0,9.673958488,134.0802,2.63,0.2,-0.19,0.027629,0.000307,-0.000293,0.846,0.036000000000000004,-0.034,5192,2.5581086433111,0.11250560164208279,-0.10632711908316012,287,5735762,9.674,1.3e-05,0.999375167613531,4.495077787232248e-14,1.0,1.3e-05,0.999987
5735762,K00148.03,3,CANDIDATE,0.998,42.89645024,44.07612,2.0,0.15,-0.15,0.02097,0.000602,-0.00023,0.846,0.036000000000000004,-0.034,5192,1.9415664066826075,0.09966317499844894,-0.08088351972415972,288,5735762,42.896,0.00017,0.9993751525876241,6.81594210726734e-05,0.9999999573812288,0.00017,0.999829957388474
3859628,K01191.01,1,CANDIDATE,1.0,8.17242644,31.579298,3.29,0.44,-0.19,0.033266000000000004,0.0008470000000000001,-0.005804,0.905,0.054000000000000006,-0.05,5705,3.2948270137490563,0.21374808785914257,-0.6029897134763268,1394,3859628,8.172,0.0019,0.9993702317982169,0.0004555170367551672,0.9999997128182632,0.0019,0.9980997133639085
8806072,K01273.01,1,CANDIDATE,0.927,40.05881661,46.182766,3.43,0.98,-0.31,0.03618,9.5e-05,-0.003812,0.861,0.066,-0.059000000000000004,5668,3.4092211153410514,0.2614872963005173,-0.4284895834632424,1892,8806072,40.059,0.0049,0.9993751615288191,3.936472556765051e-05,0.9999999753870576,0.0049,0.995099975507661
8583696,K01275.01,1,CANDIDATE,0.9359999999999999,50.28635977,91.00462,3.88,0.62,-0.56,0.030461,0.000503,-0.000226,1.192,0.053,-0.05,5900,3.9737804395922467,0.18847798527148482,-0.16927274678662957,1893,8583696,50.286,0.0019,0.999375167613531,2.133417907414824e-09,0.9999999999986662,0.0019,0.9980999999986687
8804283,K01276.01,1,CANDIDATE,1.0,22.79020351,40.07861,2.57,0.36,-0.36,0.022330000000000003,0.000728,-0.00039,0.98,0.046,-0.044000000000000004,5478,2.3949599452554744,0.13687214490732177,-0.11537800531788363,1894,8804283,22.79,0.00017,0.9993750642018471,9.876822548516815e-05,0.9999999382315019,0.00017,0.9998299382420025
8804283,K01276.02,2,CANDIDATE,1.0,13.26079792,14.653385,1.47,0.2,-0.21,0.01276,0.00065,-0.0004969999999999999,0.98,0.046,-0.044000000000000004,5478,1.3685485401459854,0.0947978169196243,-0.08134426226447126,1895,8804283,13.261,0.00053,0.9912725858226816,0.022998670740882934,0.999792747359574,0.00053,0.9992628572034734
4275191,K00813.01,1,CANDIDATE,1.0,3.895936525,375.5263,7.34,1.53,-0.65,0.08689,0.000424,-0.00262,1.063,0.098,-0.08800000000000001,5557,10.108495390605334,0.9332260178320401,-0.890609088841362,889,4275191,3.896,0.00012,0.999375167613531,9.477797958127267e-38,1.0,0.00012,0.99988
4476123,K00814.01,1,CANDIDATE,0.9990000000000001,22.36646466,25.599396,2.32,0.38,-0.16,0.028938,0.000601,-0.001166,0.987,0.08900000000000001,-0.08,5395,3.1258571032909637,0.2892450849118475,-0.2829415459905592,890,4476123,22.366,9.2e-05,0.999314153420423,0.002538383192848759,0.999998253430268,9.2e-05,0.9999062535909525
4664847,K00816.01,1,CANDIDATE,1.0,7.7480942389999985,106.29421,5.52,1.7,-0.56,0.046615,0.002645,-0.001294,1.14,0.12300000000000001,-0.10800000000000001,5973,5.815860695633022,0.7089832330051355,-0.5741420584035078,892,4664847,7.748,0.00045,0.999375167613531,2.2274136440816146e-11,0.9999999999999861,0.00045,0.9995499999999862
4725681,K00817.01,1,CANDIDATE,1.0,23.96793669,22.27284,1.8,0.1,-0.15,0.03141,0.000611,-0.00162,0.613,0.017,-0.017,3747,2.1072296408570352,0.07138146802821353,-0.12339743545843927,893,4725681,23.968,2.5e-05,0.9991146922639471,0.005582147071510632,0.999995025937068,2.5e-05,0.9999700260614195
4725681,K00817.02,2,CANDIDATE,0.995,8.29561738,15.260293,1.82,0.1,-0.15,0.03178,0.006064,-0.00585,0.613,0.017,-0.017,3747,2.132052148565316,0.4110950643567737,-0.3968929065405707,894,4725681,8.296,0.0095,0.9928989651694667,0.017700938018458044,0.9998711248639294,0.0095,0.9903723491777221
11086270,K00124.02,2,CANDIDATE,1.0,31.71981013,50.201683,3.09,0.49,-0.78,0.017414,0.000385,-0.000213,1.251,0.055,-0.052000000000000005,5869,2.3841814544739486,0.11732737019091945,-0.10330427252863524,156,11086270,31.72,0.011,0.999375166502038,1.2788493454653309e-05,0.9999999920042226,0.011,0.9889999920921762
7434875,K00884.01,1,CANDIDATE,1.0,9.439459486,163.44994,4.16,0.5,-0.28,0.048953,0.0008,-0.000273,0.8009999999999999,0.038,-0.036000000000000004,5097,4.291363308913289,0.21532586780306076,-0.19434936902625996,1278,7434875,9.439,1.1e-06,0.999375167613531,5.9994922674563e-17,1.0,1.1e-06,0.9999989
7434875,K00884.03,3,CANDIDATE,1.0,3.336123113,30.771297,1.74,0.2,-0.12,0.020396,0.0007030000000000001,-0.0005480000000000001,0.8009999999999999,0.038,-0.036000000000000004,5097,1.7879730772086584,0.10484646424358836,-0.09362283775530872,1280,7434875,3.336,5.2e-07,0.9993678310185762,0.000481094194276294,0.9999996955283087,5.2e-07,0.9999991755284671
7455287,K00886.01,1,CANDIDATE,1.0,8.01078456,28.916744,1.72,0.13,-0.2,0.03347,0.000519,-0.000451,0.525,0.015,-0.015,3713,1.9230849602001006,0.06251581275174264,-0.06074926198868683,1281,7455287,8.011,1.3e-10,0.999359201773831,0.000825759513019228,0.9999994700778878,1.3e-10,0.9999994699478879
7455287,K00886.02,2,CANDIDATE,1.0,12.07134205,16.535355,1.29,0.1,-0.15,0.025158,0.001139,-0.000451,0.525,0.015,-0.015,3713,1.4455025822741003,0.0773857034649992,-0.04875638039353313,1282,7455287,12.071,0.98,0.9957861826777902,0.014716532742287814,0.9999367946393447,0.98,0.01999873589278691
7455287,K00886.03,3,CANDIDATE,0.986,20.99587872,12.355694,1.3,0.1,-0.15,0.025412,0.001031,-0.000758,0.525,0.015,-0.015,3713,1.4600966539768436,0.07245322237800735,-0.060308560447607976,1283,7455287,20.996,0.00019,0.9787487318970713,0.046152621085039876,0.9989494151888714,0.00019,0.9987596147999854
9710326,K00947.01,1,CANDIDATE,1.0,28.59914031,45.70763,1.83,0.16,-0.21,0.036375,0.0008359999999999999,-0.000464,0.511,0.013999999999999999,-0.013999999999999999,3755,2.0342642072269066,0.07274648799868187,-0.0614780679435166,943,9710326,28.599,9.4e-06,0.9993751593567829,3.240402478230667e-05,0.9999999797393325,9.4e-06,0.9999905797395229
9761882,K00948.01,1,CANDIDATE,1.0,24.58716355,30.480999,2.37,0.41,-0.21,0.028979,0.005072,-0.00156,0.9109999999999999,0.076,-0.069,5474,2.8892507021300022,0.5601932383282059,-0.2684762895817034,944,9761882,24.587,0.00038,0.9993681900760822,0.0008980728140267258,0.9999994317196038,0.00038,0.9996194319355504
2837111,K01110.01,1,CANDIDATE,0.995,8.734885199999999,21.229187,1.59,0.52,-0.17,0.015161,0.0004570000000000001,-0.0004980000000000001,1.45,0.11800000000000001,-0.107,5982,2.40590960310219,0.20879082457412962,-0.19433400687563018,1713,2837111,8.735,1.7e-05,0.9989066669871739,0.004732968309915124,0.9999947949904787,1.7e-05,0.9999777950789638
3554031,K01194.01,1,CANDIDATE,1.0,8.70798309,23.276466,2.01,0.15,-0.06,0.033251,0.001655,-0.000905,0.621,0.031,-0.028999999999999998,4362,2.2598507983104708,0.15930426142875803,-0.12214827291809711,1397,3554031,8.708,0.00088,0.9991849025175189,0.002988164649081801,0.9999975550617312,0.00088,0.9991175572132769
3554031,K01194.03,2,CANDIDATE,0.9990000000000001,4.17634276,12.624357,1.23,0.1,-0.03,0.020401,0.0013460000000000002,-0.000788,0.621,0.031,-0.028999999999999998,4362,1.3865211914327964,0.11471265853265591,-0.0840272843724493,1433,3554031,4.176,0.22,0.9782875639099297,0.028433046980210566,0.9993504797601919,0.22,0.7794933742129497
3348082,K01196.02,2,CANDIDATE,0.971,11.63486009,16.881424,2.61,0.4,-0.66,0.015413,0.00073,-0.000535,1.27,0.071,-0.067,5566,2.1422707348036747,0.1569663804337968,-0.13528632529276213,1436,3348082,11.635,0.00026,0.9962807075156671,0.013475106683121936,0.9999490079143268,0.00026,0.9996890211722691
3348082,K01196.03,3,CANDIDATE,0.912,33.1981761,9.732154,3.21,0.5,-0.81,0.018978,0.003153,-0.002625,1.27,0.071,-0.067,5566,2.637774216901585,0.4623848896167212,-0.39048921378222945,1437,3348082,33.198,0.025,0.9424376441255894,0.1073703351532963,0.9926531879737511,0.025,0.9678368582744074
8609450,K01278.01,2,CANDIDATE,1.0,24.8056775,32.728817,2.16,0.22,-0.22,0.022674,0.0006309999999999999,-0.000465,1.162,0.067,-0.062,5600,2.883485195633023,0.184611757585939,-0.16482526588603882,1897,8609450,24.806,4.8e-05,0.9993725794995473,0.0005447038190714268,0.999999657840721,4.8e-05,0.9999516578571446
8609450,K01278.02,1,CANDIDATE,1.0,44.3471936,31.948462,2.45,0.25,-0.25,0.025732,0.000605,-0.000582,1.162,0.067,-0.062,5600,3.272375454442487,0.20376624317105155,-0.18964130283739378,1898,8609450,44.347,3.6e-05,0.9993720691932388,0.0010853495055818758,0.9999993173064292,3.6e-05,0.9999633173310062
8609450,K01278.03,4,CANDIDATE,0.8959999999999999,9.220769099999998,11.264972,1.02,0.11,-0.1,0.010738,0.000475,-0.000721,1.162,0.067,-0.062,5600,1.3655669061792095,0.09923977091799562,-0.1171152265957407,1899,8609450,9.221,0.00024,0.9631586557357914,0.043405599055479006,0.998264376362048,0.00024,0.9980247929117211
8609450,K01278.04,3,CANDIDATE,0.992,13.639664800000002,11.99926,1.1,0.11,-0.11,0.011586,0.000609,-0.0005690000000000001,1.162,0.067,-0.062,5600,1.4734082859929525,0.11495889292115624,-0.10684783440842174,1900,8609450,13.64,0.00047,0.9738378094987876,0.041415639203473874,0.9988392959471217,0.00047,0.9983698414780267
8628758,K01279.01,1,CANDIDATE,1.0,14.37457572,42.90383,1.94,0.29,-0.24,0.016643,0.000446,-0.000215,1.065,0.048,-0.045,5768,1.9398344892870627,0.10171613558371877,-0.0857100379156087,1902,8628758,14.375,9e-08,0.9993751356374013,4.189803486730321e-05,0.9999999738019439,9e-08,0.9999998838019463
8628758,K01279.02,2,CANDIDATE,0.971,9.65188331,16.245525,1.08,0.16,-0.14,0.009238,0.000463,-0.000271,1.065,0.048,-0.045,5768,1.0767404321356655,0.07257633484474199,-0.05538595205138588,1938,8628758,9.652,7.7e-05,0.9952164490946938,0.014739555579269505,0.9999280938235438,7.7e-05,0.9998510993603194
4913852,K00818.01,1,CANDIDATE,1.0,8.11437482,45.585175,2.1,0.14,-0.16,0.037204,0.005947999999999999,-0.001531,0.5710000000000001,0.017,-0.017,3692,2.324926349546942,0.37808833716633583,-0.11808787379799134,895,4913852,8.114,2.1e-05,0.999375157267869,1.94293476187664e-05,0.9999999878518868,2.1e-05,0.9999789878521419
5021899,K00821.01,1,CANDIDATE,1.0,21.81295996,31.218940000000003,3.38,0.91,-0.49,0.030952,0.001019,-0.0008439999999999999,0.848,0.07200000000000001,-0.065,5601,2.8725528295997984,0.2615888864180399,-0.23370141587846113,931,5021899,21.813,0.00016,0.9993700075517432,0.0007071789321485121,0.9999995538862815,0.00016,0.9998395539576597
7458762,K00887.01,1,CANDIDATE,1.0,7.41113177,42.620125,2.45,0.77,-0.25,0.024438,0.000303,-0.001726,1.104,0.09,-0.08199999999999999,5849,2.952692286433426,0.24347669079544698,-0.30263443824224884,1284,7458762,7.411,0.00089,0.9993751292054275,3.7183708127883906e-05,0.9999999767495943,0.00089,0.9991099767702872
757450,K00889.01,1,CANDIDATE,0.9990000000000001,8.884922995,474.02078,10.51,0.56,-0.57,0.114124,0.000396,-0.000266,0.9620000000000001,0.047,-0.044000000000000004,5332,12.015324732821545,0.5885059740547137,-0.5502705805603431,1286,757450,8.885,0.0027,0.999375167613531,2.5256210106456037e-47,1.0,0.0027,0.9973
7678434,K00892.01,1,CANDIDATE,1.0,10.37168928,51.219067,3.2,0.18,-0.28,0.033023000000000004,0.004486,-0.001288,0.741,0.034,-0.032,5119,2.6780469599641332,0.3839904949985624,-0.15583788850420127,632,7678434,10.372,1.4e-05,0.9993751667643751,5.7989406822748195e-06,0.9999999963743427,1.4e-05,0.9999859963743934
7678434,K00892.02,2,CANDIDATE,1.0,3.96996298,12.679447,1.78,0.09,-0.16,0.018305,0.000621,-0.003056,0.741,0.034,-0.032,5119,1.4844699028599293,0.08470916869941708,-0.2559876844161705,633,7678434,3.97,0.018,0.9787477146810118,0.02794470716449947,0.9993757716763016,0.018,0.9813870077861282
9766437,K00949.01,1,CANDIDATE,1.0,12.53248222,52.609734,3.24,0.94,-0.32,0.032795,0.0029460000000000003,-0.00159,1.052,0.09,-0.081,5997,3.775781295305814,0.4683886279100736,-0.34355493101907547,945,9766437,12.532,1.5e-05,0.9993751671615271,4.48804859835234e-06,0.9999999971939539,1.5e-05,0.999984997193996
9772531,K00950.01,1,CANDIDATE,0.993,31.201692471999998,595.1253,8.31,0.52,-0.63,0.169571,0.002076,-0.000413,0.542,0.016,-0.016,3748,10.058525551755602,0.3214529993874844,-0.29793953260504596,946,9772531,31.202,0.0084,0.999375167613531,6.53323624281429e-59,1.0,0.0084,0.9916
9775938,K00951.01,1,CANDIDATE,1.0,13.19720694,103.2579,4.18,4.82,-0.6,0.043296,0.0004280000000000001,-0.00254,0.7390000000000001,0.055999999999999994,-0.051,4954,3.5016736566826085,0.2675984208731344,-0.3171745533951456,947,9775938,13.197,0.0015,0.999375167613531,5.093154019618893e-11,0.9999999999999681,0.0015,0.9984999999999682
9775938,K00951.02,2,CANDIDATE,0.982,33.6528474,34.598507,3.05,3.52,-0.44,0.031582,0.008166,-0.001553,0.7390000000000001,0.055999999999999994,-0.051,4954,2.554274238390385,0.6882249096667077,-0.216447000911388,948,9775938,33.653,0.0009,0.999374112759068,0.00045132259341833204,0.999999717218412,0.0009,0.9990997174729154
5809890,K01050.01,1,CANDIDATE,1.0,1.269091415,38.508865,1.41,0.1,-0.06,0.016909,0.000104,-0.000698,0.83,0.036000000000000004,-0.034,5041,1.5359584663667254,0.06728636804199775,-0.0893243861601725,1422,5809890,1.269,0.0059,0.999374920382429,7.982870533623334e-05,0.9999999500655067,0.0059,0.9940999503601202
5809890,K01050.02,2,CANDIDATE,1.0,2.853133997,29.47321,1.36,0.1,-0.06,0.016316999999999998,0.0028940000000000003,-0.00139,0.83,0.036000000000000004,-0.034,5041,1.4821831152466647,0.27062811517137764,-0.1401027760347181,1423,5809890,2.853,0.0052,0.9993621201519147,0.0006361740822434245,0.9999995936798641,0.0052,0.9947995957927288
2854914,K01113.01,1,CANDIDATE,1.0,25.93406406,34.323463000000004,2.48,0.42,-0.34,0.018556,0.000567,-0.000285,1.265,0.057,-0.054000000000000006,5952,2.5689659322300527,0.13986168854464365,-0.11654557764847602,1717,2854914,25.934,0.0027,0.9993738973875949,0.00039191380172694967,0.9999997543717516,0.0027,0.9972997550349478
2854914,K01113.02,2,CANDIDATE,0.912,83.4463485,27.41206,2.73,0.47,-0.37,0.020442,0.0006360000000000001,-0.00035800000000000003,1.265,0.057,-0.054000000000000006,5952,2.830071221526554,0.1549660248451634,-0.13058095938941308,1718,2854914,83.446,0.0061,0.9993587037551509,0.00837141410854058,0.9999945826476236,0.0061,0.9938946156934731
10874614,K00017.01,1,CANDIDATE,0.987,3.234699282,2986.2598,13.06,0.96,-0.96,0.092633,3.2e-05,-8.2e-05,1.275,0.054000000000000006,-0.052000000000000005,5640,12.925857676425242,0.5474662997046593,-0.5272963945371059,420,10874614,3.235,0.00052,0.999375167613531,4.7486095023280183e-293,1.0,0.00052,0.99948
12252424,K00153.01,2,CANDIDATE,1.0,8.925079516,122.09825,2.36,0.16,-0.08,0.031128,0.000379,-0.00278,0.7490000000000001,0.032,-0.03,4728,2.5516228999496606,0.11335503388055503,-0.2497504738698755,331,12252424,8.925,2.4e-06,0.999375167613531,6.543987425875459e-13,0.9999999999999996,2.4e-06,0.9999975999999996
12252424,K00153.02,1,CANDIDATE,1.0,4.75400072,129.67842,2.0,0.14,-0.06,0.026463,9.1e-05,-0.001978,0.7490000000000001,0.032,-0.03,4728,2.169223747152656,0.09297683149180143,-0.1839524828365267,332,12252424,4.754,2.5e-05,0.999375167613531,1.0639919769555552e-13,0.9999999999999999,2.5e-05,0.9999749999999998
8742590,K01281.01,1,CANDIDATE,0.9890000000000001,49.4781446,17.370657,1.88,0.52,-0.17,0.020297,0.001022,-0.000583,0.8340000000000001,0.063,-0.057,5776,1.8525987129687893,0.16818471660637416,-0.13734393012926213,1940,8742590,49.478,0.067,0.9975559451965336,0.03204878476419675,0.9999188792839095,0.067,0.9329243143718876
5252423,K00825.01,1,CANDIDATE,1.0,8.10363271,33.637074,2.11,0.18,-0.2,0.026361,0.001094,-0.000545,0.772,0.037000000000000005,-0.035,4861,2.227217534671533,0.1412018991891042,-0.11097844114281485,934,5252423,8.104,4.5e-05,0.9993731722000895,0.0002861356425026187,0.9999998204783602,4.5e-05,0.9999548204864387
5252423,K00825.02,2,CANDIDATE,1.0,4.71510843,16.489345999999998,1.46,0.12,-0.14,0.018268,0.0008210000000000001,-0.000713,0.772,0.037000000000000005,-0.035,4861,1.543447134910647,0.10140838407231843,-0.0923332987654638,935,5252423,4.715,5.4e-05,0.9954811133102679,0.012283406745671821,0.9999435472750421,5.4e-05,0.9998895503234893
5272878,K00826.01,1,CANDIDATE,1.0,6.365839713,58.17086,2.44,0.6,-0.21,0.026275,0.003895000000000001,-0.000741,0.943,0.076,-0.069,5776,2.7116764728322424,0.45754587654497386,-0.2126426869790724,936,5272878,6.366,0.00017,0.9993751675724221,1.090891048454995e-06,0.999999999317949,0.00017,0.9998299993180649
5358241,K00829.01,1,CANDIDATE,1.0,18.64932728,36.000114,3.12,0.47,-0.28,0.027096,0.000733,-0.000426,1.09,0.07400000000000001,-0.068,5776,3.2323258633274605,0.23622195594785034,-0.20795453574801342,939,5358241,18.649,1.4e-05,0.9993745224014747,0.00022184805448226957,0.9999998611213555,1.4e-05,0.9999858611232999
5358241,K00829.02,3,CANDIDATE,0.998,9.75192101,24.258644,2.76,0.43,-0.24,0.024042,0.000898,-0.005325,1.09,0.07400000000000001,-0.068,5776,2.868009241442235,0.22223202980038073,-0.6599450383582504,962,5358241,9.752,7.8e-05,0.9992527805016886,0.0024633434463799536,0.9999981534165724,7.8e-05,0.9999201535606059
5358241,K00829.03,2,CANDIDATE,1.0,38.557654600000006,32.640865000000005,4.02,0.62,-0.36,0.034980000000000004,0.003036,-0.005546,1.09,0.07400000000000001,-0.068,5776,4.172821032595017,0.4598056756747611,-0.7109648831614903,963,5358241,38.558,0.0038,0.9993727700353279,0.0007976654585652383,0.9999994989666532,0.0038,0.9961995008705798
